남가좌1동,105298 ,113347 ,92650 ,128713 ,152798 ,63025 ,114359 ,131261 ,86701 
남가좌2동,98754 ,108688 ,66243 ,91009 ,109731 ,56149 ,99531 ,116552 ,65035 
북가좌1동,,80992 ,,92433 ,98085 ,77363 ,99821 ,105407 ,88648 
북가좌2동,80675 ,83126 ,75962 ,73930 ,93057 ,43646 ,84854 ,101761 ,60113 
마포구,117993 ,140850 ,98002 ,121217 ,143138 ,103387 ,127206 ,155671 ,105779 
아현동,125560 ,168915 ,88528 ,116129 ,153369 ,90012 ,125513 ,174167 ,90581 
공덕동,83179 ,94021 ,70572 ,87409 ,95283 ,79000 ,112246 ,129557 ,98430 
도화동,138681 ,186060 ,87657 ,132966 ,156659 ,118966 ,144149 ,197830 ,104595 
용강동,90884 ,152912 ,63210 ,126287 ,175327 ,106386 ,117860 ,162952 ,101726 
대흥동,103315 ,124487 ,76679 ,106525 ,147738 ,71722 ,123275 ,164503 ,79985 
염리동,113776 ,122033 ,89831 ,115902 ,145494 ,62355 ,128183 ,149829 ,90978 
신수동,100548 ,124548 ,63747 ,77483 ,91125 ,64598 ,128678 ,131257 ,126600 
서강동,130428 ,159219 ,101637 ,127881 ,147395 ,103884 ,133866 ,151001 ,121484 
서교동,131646 ,150469 ,119551 ,129587 ,156598 ,113709 ,141372 ,179286 ,117282 
합정동,105240 ,125270 ,89111 ,137859 ,159000 ,123579 ,123111 ,132755 ,114790 
망원1동,114244 ,136752 ,83079 ,115254 ,138108 ,76212 ,117347 ,139549 ,88698 
망원2동,90820 ,111145 ,57880 ,113697 ,123015 ,97680 ,101526 ,113421 ,83848 
연남동,114041 ,126666 ,99239 ,116219 ,129145 ,104260 ,121928 ,139700 ,105974 
성산1동,87621 ,104942 ,74090 ,87713 ,102437 ,71681 ,90666 ,109399 ,71695 
성산2동,125544 ,140666 ,105698 ,96616 ,121125 ,68883 ,107863 ,130531 ,90675 
상암동,143782 ,199671 ,119021 ,152626 ,194594 ,125734 ,128227 ,177614 ,101916 
양천구,98426 ,121926 ,67755 ,95671 ,117767 ,66494 ,98063 ,121170 ,74373 
목1동,136538 ,204936 ,99002 ,119651 ,164926 ,94327 ,137949 ,172075 ,118675 
목2동,91544 ,93391 ,87946 ,97293 ,112120 ,71980 ,105136 ,116926 ,87058 
목3동,100075 ,128763 ,60867 ,91112 ,121981 ,61307 ,90165 ,118084 ,57658 
목4동,85426 ,99924 ,49182 ,91124 ,111534 ,52733 ,74985 ,97065 ,46758 
목5동,126298 ,196212 ,85172 ,149292 ,206114 ,88483 ,132897 ,234199 ,88303 
신월1동,86107 ,94044 ,64941 ,79853 ,98129 ,34774 ,75068 ,87640 ,44363 
신월2동,65161 ,87570 ,45954 ,68416 ,88723 ,43494 ,68692 ,83564 ,52050 
신월3동,64885 ,81027 ,46052 ,60125 ,66646 ,42736 ,84490 ,117403 ,37614 
신월4동,98336 ,108069 ,51290 ,73343 ,85973 ,43490 ,71793 ,84899 ,44238 
신월5동,56034 ,77061 ,32004 ,68508 ,81476 ,39582 ,69777 ,74712 ,54233 
신월6동,90019 ,103225 ,69266 ,78567 ,91783 ,47728 ,102966 ,115262 ,40123 
신월7동,66459 ,78624 ,43481 ,78084 ,94838 ,43289 ,62295 ,78827 ,43927 
신정1동,94218 ,126832 ,51228 ,93228 ,112028 ,53538 ,98721 ,130694 ,60354 
신정2동,110027 ,142966 ,58471 ,99732 ,107798 ,88246 ,74661 ,101046 ,52878 
신정3동,104895 ,137258 ,60881 ,84280 ,136244 ,52217 ,92844 ,148974 ,53224 
신정4동,89803 ,116340 ,54547 ,81124 ,101246 ,58362 ,94223 ,116207 ,69505 
신정6동,135296 ,170505 ,94219 ,141406 ,186619 ,92425 ,127477 ,217938 ,92499 
신정7동,117178 ,158571 ,78545 ,132784 ,166928 ,77503 ,116207 ,124806 ,108562 
강서구,108286 ,133229 ,76132 ,102080 ,129030 ,75464 ,103648 ,133258 ,75203 
염창동,108386 ,127321 ,83841 ,87855 ,105542 ,68782 ,86360 ,110945 ,61776 
등촌1동,77308 ,90788 ,59044 ,95490 ,139494 ,63419 ,94387 ,116322 ,70766 
등촌2동,93070 ,107636 ,49370 ,92714 ,90672 ,96943 ,74781 ,82839 ,62579 
등촌3동,95524 ,141066 ,63995 ,120037 ,151720 ,97406 ,104365 ,154705 ,69280 
화곡1동,98881 ,107403 ,82403 ,80853 ,96331 ,54541 ,85747 ,103505 ,62848 
화곡2동,91559 ,96005 ,76442 ,70337 ,81370 ,31220 ,70438 ,85562 ,32989 
화곡3동,98170 ,111713 ,82544 ,107069 ,133359 ,64348 ,99148 ,124032 ,67509 
화곡4동,112240 ,124698 ,57616 ,94819 ,110102 ,62070 ,90813 ,115304 ,42311 
화곡본동,78835 ,98917 ,50051 ,101900 ,113843 ,82718 ,86800 ,101811 ,61027 
화곡6동,82395 ,99713 ,50744 ,96799 ,109570 ,78769 ,90934 ,107667 ,68685 
